Actual,Predicted
3.6,10.021934
12.9,11.148549
5.8,9.733612
3.6,11.946478
3.1,12.673769
2.8,9.148459
3.6,10.148155
23.2,10.624553
18.2,10.503762
33.0,12.173997
0.4,12.613004
33.3,13.335361
4.4,8.306652
3.6,8.611344
1.3,7.3692513
3.6,9.512794
16.6,13.525223
0.8,12.75906
6.8,15.868498
3.7,12.162292
12.5,9.711195
3.6,6.6106405
0.2,13.216665
4.1,7.82792
3.6,16.162548
35.7,13.043033
3.7,19.115198
90.2,20.071884
203.2,19.66938
35.4,20.402227
91.2,21.913607
81.4,12.512247
0.3,13.418306
83.2,21.570595
95.6,19.64171
6.9,16.036926
9.3,9.843926
3.6,13.827017
11.6,18.78224
16.9,13.598518
3.6,12.899053
57.6,13.684105
3.6,9.79476
68.5,23.660273
168.1,19.81032
39.9,17.688934
13.1,14.366861
32.9,14.109234
1.7,16.004705
2.4,16.087828
1.6,17.698328
10.7,15.241454
2.2,17.253939
27.8,9.710179
5.0,15.6877
24.6,14.604477
24.3,13.283955
15.6,16.162836
9.8,15.642867
3.6,19.006971
13.9,14.44533
59.0,19.121965
47.0,12.718336
2.0,7.509262
3.6,8.451425
3.8,9.432554
3.6,14.349375
92.8,17.053513
8.2,14.980619
2.9,15.70864
76.1,12.591817
0.5,15.157179
47.9,15.695496
51.0,11.468588
3.6,7.4730525
7.1,17.787163
35.2,12.422662
0.5,10.281291
3.6,16.44458
65.2,14.91087
4.0,15.461705
10.4,13.620744
12.4,13.009663
5.0,4.143542
3.6,13.930727
24.3,14.625217
13.4,13.880425
35.4,15.097057
11.2,13.541884
16.1,13.2922945
0.6,14.3234825
17.5,11.266284
1.2,10.603971
23.3,13.382454
18.2,11.879294
3.6,11.19114
4.7,12.183364
4.9,4.4657016
3.6,6.591302
3.6,7.6035566
7.8,16.15246
6.8,9.756054
0.2,5.0179653
3.6,8.004001
3.6,9.05196
1.4,13.732366
100.8,11.756316
3.6,8.998644
51.6,10.478628
21.2,10.661216
4.6,11.075987
3.6,13.429026
4.6,14.579616
2.0,12.356867
14.0,8.253605
1.2,14.571607
126.8,7.9299355
3.6,8.616495
0.2,3.5538995
3.6,5.7535043
9.0,11.572172
4.8,5.969937
0.3,13.009269
11.3,13.654412
4.0,12.31294
8.4,11.722751
3.6,10.4964905
3.6,8.954286
1.4,6.8781357
11.4,9.1789
3.6,7.8221498
4.0,9.65427
0.4,7.199305
0.2,10.318565
1.6,5.3671474
3.6,2.7229466
3.6,0.93776363
2.4,3.2358434
3.6,0.12096113
12.9,4.7189956
3.6,7.074122
2.8,2.8784316
24.8,9.21677
3.6,3.1882932
3.6,6.5264606
38.2,5.9897723
2.3,11.177811
2.0,5.7800117
3.6,5.277257
1.4,8.991191
18.7,6.5272927
3.6,5.0728025
3.6,4.577512
3.6,4.2171097
3.6,5.4343014
3.6,3.99766
3.6,2.8283942
3.6,0.41463992
3.6,1.6197212
3.6,6.7774715
0.2,11.532954
2.8,9.60672
0.2,8.63987
3.1,6.5975175
4.8,14.457985
15.7,4.908383
3.6,4.9674544
3.6,9.562203
32.0,8.635903
3.6,11.68583
9.1,7.886049
3.0,7.458575
12.4,6.396067
9.7,3.055779
0.6,8.619006
3.6,4.659935
3.6,2.4141788
3.6,4.269705
4.8,4.559293
0.4,0.2226601
3.6,3.726414
3.6,2.340981
3.6,3.9021745
0.4,4.763747
3.6,5.565078
3.6,14.050166
92.8,8.410513
1.8,8.105468
1.9,9.338598
4.8,10.010953
4.2,4.772555
1.6,10.997798
31.7,7.5412006
17.6,6.5159006
3.6,4.3343472
39.0,4.130649
0.2,6.7765913
3.6,1.9553497
3.6,2.6304052
3.6,12.575192
3.6,11.97906
3.6,11.97906
3.6,11.97906
3.6,11.97906
3.6,11.97906
16.2,1.7796669
48.5,-4.441528
3.6,-2.2803938
3.6,2.0345862
3.6,-2.3693602
3.4,9.907339
3.6,11.97906
3.6,11.97906
3.6,11.97906
0.9,10.563534
21.5,4.2755814
3.6,9.587514
3.6,2.9686666
3.6,2.1287055
3.6,2.0845022
3.6,1.5350333
3.6,4.833611
3.6,3.4599051
7.7,0.36488768
3.6,0.32465732
3.6,6.836429
44.8,6.1890464
9.0,5.925612
3.6,2.6811974
0.7,3.6225905
3.6,7.5447574
3.1,9.57413
32.2,8.871188
4.5,11.284602
3.6,9.658645
2.2,16.601582
13.9,12.607925
9.1,6.080182
3.6,5.579887
7.4,10.99153
32.5,15.508361
108.3,12.913221
44.4,12.347555
1.6,4.1673613
37.4,3.3261502
53.8,10.854978
3.6,11.97906
1.2,-0.53078675
3.6,-1.6490482
1.0,0.43515646
1.2,0.70639664
60.6,8.376572
3.6,11.97906
3.6,11.97906
2.6,2.885827
3.2,11.19561
6.0,8.230971
3.6,11.979064
3.6,4.986447
3.6,11.199568
3.6,11.97906
3.6,11.97906
3.6,11.97906
3.7,4.5173445
7.2,9.794083
24.8,12.64591
1.0,7.3962297
9.8,7.8788795
0.8,3.772033
19.0,13.053125
28.4,6.116653
7.3,3.25562
3.6,4.5555515
5.4,5.474889
3.6,3.781277
3.6,5.0922217
3.6,5.3970017
3.6,6.211864
3.6,2.577061
3.0,5.382156
5.0,8.705609
3.6,12.939968
10.2,4.8703656
13.4,6.132552
3.6,4.2927895
3.6,6.7953515
0.2,5.723212
1.0,11.581569
15.8,6.8253093
3.6,8.205432
3.6,12.062566
14.6,11.423987
13.6,5.1833787
2.6,12.234114
13.8,6.895482
3.6,10.149897
13.8,10.873984
0.2,4.631634
76.9,11.7000065
2.9,7.1753383
3.6,14.750372
49.9,7.10919
36.6,5.3713307
45.4,10.966614
3.6,11.97906
3.6,3.0298092
3.6,-0.6307901
3.6,2.8400385
2.0,12.096592
0.1,8.915903
3.6,11.97906
3.6,11.97906
3.6,2.9797552
0.8,5.580767
19.6,7.150267
3.6,0.37961417
3.6,7.260884
65.1,7.013548
3.6,4.528689
3.6,10.912355
9.0,10.85127
3.4,10.22275
9.2,7.7596393
6.4,11.427636
3.6,9.282852
0.8,9.815177
3.0,11.178311
3.6,11.97906
3.6,10.977911
5.2,10.870601
4.3,10.512286
45.7,14.170824
3.6,12.004897
22.7,7.1465077
3.6,6.708042
15.8,11.8632555
50.4,17.88281
14.6,9.47883
3.6,10.22219
18.0,13.571142
7.6,14.484864
39.3,16.492054
16.8,13.659096
4.8,8.775944
1.9,-1.0319413
3.6,1.2319211
3.6,7.27193
1.6,16.02678
20.0,13.243648
3.5,8.762077
1.9,6.9448476
9.9,2.4287617
3.6,0.68278533
3.6,8.41157
3.6,6.2733107
3.6,4.575954
3.6,8.4009285
0.4,13.118052
11.6,12.275041
3.6,7.352155
3.6,12.996488
44.0,10.603237
6.6,11.3538065
21.0,18.195665
59.8,11.356505
13.6,10.615499
5.2,9.783924
6.8,17.733469
42.9,10.339446
3.6,10.525365
2.8,11.304183
59.7,21.411135
102.6,13.7650585
30.7,9.118671
10.3,12.757259
3.6,10.659997
0.4,12.333361
13.1,12.171821
13.8,11.271188
12.6,16.086601
3.6,8.070469
3.6,10.310339
3.2,10.522549
3.6,6.929729
3.6,5.010174
3.6,12.217442
3.6,9.149848
14.5,9.144126
3.6,10.102442
3.6,9.560576
3.6,10.029194
43.1,15.1799965
77.8,14.755998
4.0,14.363013
37.0,9.572848
0.8,13.666335
188.2,14.368227
7.4,13.17811
0.1,9.39542
3.6,11.676331
17.9,16.440235
140.1,12.310521
2.9,12.116162
1.0,2.3220625
3.6,5.4458666
16.5,13.149776
4.3,9.354402
3.6,9.797482
0.6,7.614279
0.8,8.252165
6.0,11.736625
17.8,14.630856
8.3,21.927296
9.7,12.422264
3.6,11.4243
3.6,14.083868
13.5,17.544119
0.3,13.208885
3.1,13.8571
0.3,10.141873
3.6,11.742207
7.0,11.053684
3.6,15.966316
59.4,12.28831
3.6,5.453949
3.6,6.307182
3.6,7.4798203
3.6,9.932952
3.6,7.9298615
9.6,10.982145
3.6,8.050825
3.6,11.471173
1.0,12.186148
5.7,13.715549
0.6,14.389808
38.1,16.270227
4.5,16.533636
1.6,10.3365
4.7,13.601769
6.0,9.408882
3.6,6.258192
3.6,10.306193
31.3,19.096836
7.5,11.846958
0.6,17.204224
12.4,15.32031
3.6,15.760481
2.7,20.893873
25.4,12.935712
3.6,10.355109
3.6,17.942066
15.2,16.722864
3.2,15.660074
3.6,16.283405
13.5,20.525997
30.6,17.530952
6.9,17.396059
195.3,20.170527
0.9,19.202648
4.9,14.956439
1.2,15.764045
13.3,12.6961775
2.0,10.798734
3.6,15.608989
3.6,7.3067074
3.6,9.57638
3.6,11.712647
3.6,9.875751
5.1,15.770967
0.0,13.687091
3.6,13.530337
3.6,14.222502
178.9,15.223431
0.0,11.862577
3.6,12.071665
3.6,15.739563
8.9,12.283464
0.1,10.6359415
23.6,12.010501
3.6,10.461032
1.4,12.177049
3.0,14.419059
9.8,11.898172
3.6,10.747763
3.6,11.985983
3.6,8.090176
3.6,8.2968025
3.6,5.8678956
3.6,9.012176
3.6,9.266562
0.4,10.936171
1.0,10.268309
3.6,10.020582
48.8,8.240869
0.3,9.349332
1.7,7.340686
9.2,13.241596
21.4,7.9386363
0.5,8.830987
0.5,9.104713
3.6,4.9175625
3.6,5.994721
3.6,4.2931685
3.6,4.293007
3.6,5.0646024
3.6,3.6410007
3.6,0.6729744
3.6,5.4694653
3.6,5.11061
3.6,7.847081
